mar_id,mod_mrc_id,model,trim,body,mod_trm_id
765,3,F-250 Super Duty,XLT,SuperCab,1
766,3,F-250 Super Duty,XLT,SuperCab,2
767,3,F-350 Super Duty,FX4,Crew Cab,1
768,3,F-350 Super Duty,FX4,SuperCab,1
769,3,F-350 Super Duty,King Ranch,Crew Cab,1
770,3,F-350 Super Duty,Lariat,Crew Cab,1
771,3,F-350 Super Duty,Lariat,Crew Cab,2
772,3,F-350 Super Duty,Lariat,SuperCab,1
773,3,F-350 Super Duty,Lariat,SuperCab,2
774,3,F-350 Super Duty,Platinum,Crew Cab,1
775,3,F-350 Super Duty,XL,Crew Cab,1
776,3,F-350 Super Duty,XL,Crew Cab,2
777,3,F-350 Super Duty,XL,Regular Cab,1
778,3,F-350 Super Duty,XL,SuperCab,1
779,3,F-350 Super Duty,XLT,Crew Cab,1
780,3,F-350 Super Duty,XLT,Regular Cab,1
781,3,F-350 Super Duty,XLT,SuperCab,1
782,3,F-350 Super Duty,XLT,SuperCab,2
783,3,F-450 Super Duty,Lariat,Crew Cab,1
784,3,F-450 Super Duty,XL,Crew Cab,1
785,3,F-450 Super Duty,XLT,Crew Cab,1
786,3,Fiesta,S,Hatchback,1
787,3,Fiesta,S,Hatchback,2
788,3,Fiesta,S,Sedan,1
789,3,Fiesta,S,Sedan,2
790,3,Fiesta,SE,Hatchback,1
791,3,Fiesta,SE,Hatchback,2
792,3,Fiesta,SE,Sedan,1
793,3,Fiesta,SE,Sedan,2
794,3,Fiesta,SEL,Sedan,1
795,3,Fiesta,SES,Hatchback,1
796,3,Fiesta,SES,Hatchback,2
797,3,Fiesta,ST,Hatchback,1
798,3,Fiesta,ST,Hatchback,2
799,3,Fiesta,Titanium,Hatchback,2
800,3,Fiesta,Titanium,Sedan,1
801,3,Fiesta,Titanium,Sedan,2
802,3,Five Hundred,Limited,Sedan,1
803,3,Five Hundred,SE,Sedan,1
804,3,Five Hundred,SEL,Sedan,1
805,3,Flex,Limited,Wagon,1
806,3,Flex,SE,Wagon,1
807,3,Flex,SEL,Wagon,1
808,3,Flex,Titanium,Wagon,1
809,3,Focus,BEV,Hatchback,1
810,3,Focus,Electric,Hatchback,1
811,3,Focus,LX,Sedan,1
812,3,Focus,LX,Sedan,2
813,3,Focus,LX Premium,Sedan,1
814,3,Focus,S,Coupe,1
815,3,Focus,S,Coupe,2
816,3,Focus,S,Sedan,1
817,3,Focus,S,Sedan,2
818,3,Focus,SE,Coupe,1
819,3,Focus,SE,Coupe,2
820,3,Focus,SE,Hatchback,2
821,3,Focus,SE,Sedan,2
822,3,Focus,SE,Wagon,1
823,3,Focus,SE Comfort,Sedan,1
824,3,Focus,SE Comfort,Sedan,2
825,3,Focus,SEL,Hatchback,1
826,3,Focus,SEL,Sedan,1
827,3,Focus,SES,Coupe,1
828,3,Focus,SES,Coupe,2
829,3,Focus,SES,Sedan,1
830,3,Focus,SES,Sedan,2
831,3,Focus,SVT,Hatchback,2
832,3,Focus,Titanium,Hatchback,1
833,3,Focus,Titanium,Hatchback,2
834,3,Focus,Titanium,Sedan,1
835,3,Focus,Titanium,Sedan,2
836,3,Focus,ZTS,Sedan,1
837,3,Focus,ZTS,Sedan,2
838,3,Focus,ZTW,Wagon,1
839,3,Focus,ZX3,Hatchback,1
840,3,Focus,ZX3,Hatchback,2
841,3,Focus,ZX3 Power Premium,Hatchback,1
842,3,Focus,ZX3 S,Hatchback,1
843,3,Focus,ZX3 S,Hatchback,2
844,3,Focus,ZX3 SES,Hatchback,1
845,3,Focus,ZX3 SES,Hatchback,2
846,3,Focus,ZX4 SE,Sedan,1
847,3,Focus,ZX4 SE,Sedan,2
848,3,Focus,ZX4 SES,Sedan,1
849,3,Focus,ZX4 SES,Sedan,2
850,3,Focus,ZX4 ST,Sedan,2
851,3,Focus,ZX5,Hatchback,2
852,3,Focus,ZX5 SE,Hatchback,1
853,3,Focus,ZX5 SE,Hatchback,2
854,3,Focus,ZX5 SES,Hatchback,1
855,3,Focus,ZX5 SES,Hatchback,2
856,3,Focus,ZXW SES,Wagon,1
857,3,Focus ST,Base,Hatchback,1
858,3,Focus ST,Base,Hatchback,2
859,3,Freestar,Cargo,Minivan,1
860,3,Freestar,Limited,Minivan,1
861,3,Freestar,S,Minivan,1
862,3,Freestar,SE,Minivan,1
863,3,Freestar,SEL,Minivan,1
864,3,Freestar,SES,Minivan,1
865,3,Freestyle,Limited,Wagon,1
866,3,Freestyle,SE,Wagon,1
867,3,Freestyle,SEL,Wagon,1
868,3,Fusion,Hybrid,Sedan,1
869,3,Fusion,S,Sedan,1
870,3,Fusion,S,Sedan,2
871,3,Fusion,SE,Sedan,2
872,3,Fusion,SE,sedan,1
873,3,Fusion,SEL,Sedan,2
874,3,Fusion,SPORT,Sedan,1
875,3,Fusion Energi,SE Luxury,Sedan,1
876,3,Fusion Energi,Titanium,Sedan,1
877,3,Fusion Hybrid,Base,Sedan,1
878,3,Fusion Hybrid,SE,Sedan,1
879,3,Fusion Hybrid,Titanium,Sedan,1
880,3,Mustang,Base,Convertible,1
881,3,Mustang,Base,Convertible,2
882,3,Mustang,Base,Coupe,1
883,3,Mustang,Base,Coupe,2
884,3,Mustang,Boss 302,Coupe,2
885,3,Mustang,Bullitt,Coupe,1
886,3,Mustang,Bullitt,Coupe,2
887,3,Mustang,Deluxe,Convertible,1
888,3,Mustang,Deluxe,Convertible,2
889,3,Mustang,Deluxe,Coupe,1
890,3,Mustang,Deluxe,Coupe,2
891,3,Mustang,GT,Convertible,1
892,3,Mustang,GT,Convertible,2
893,3,Mustang,GT,Coupe,1
894,3,Mustang,GT Deluxe,Convertible,1
895,3,Mustang,GT Deluxe,Convertible,2
896,3,Mustang,GT Deluxe,Coupe,1
897,3,Mustang,GT Deluxe,Coupe,2
898,3,Mustang,GT Premium,Convertible,1
899,3,Mustang,GT Premium,Convertible,2
900,3,Mustang,GT Premium,Coupe,1
901,3,Mustang,GT Premium,Coupe,2
902,3,Mustang,Mach 1 Premium,Coupe,1
903,3,Mustang,Mach 1 Premium,Coupe,2
904,3,Mustang,Premium,Convertible,1
905,3,Mustang,Premium,Convertible,2
906,3,Mustang,Premium,Coupe,1
907,3,Mustang,SVT Cobra,Convertible,2
908,3,Mustang,SVT Cobra,Coupe,1
909,3,Mustang,SVT Cobra,Coupe,2
910,3,Mustang,Standard,Coupe,1
911,3,Mustang,Standard,Coupe,2
912,3,Mustang,V6,Convertible,2
913,3,Mustang,V6,Coupe,1
914,3,Mustang,V6,Coupe,2
915,3,Mustang,V6 Premium,Coupe,1
916,3,Mustang SVT Cobra,Base,Convertible,2
917,3,Mustang SVT Cobra,Base,Coupe,2
918,3,Ranger,EDGE,Regular Cab,1
919,3,Ranger,EDGE,SuperCab,1
920,3,Ranger,EDGE,SuperCab,2
921,3,Ranger,Edge,Regular Cab,1
922,3,Ranger,Edge,Regular Cab,2
923,3,Ranger,Edge,SuperCab,1
924,3,Ranger,Edge,SuperCab,2
925,3,Ranger,Edge Plus,SuperCab,1
926,3,Ranger,FX4 Level II,SuperCab,1
927,3,Ranger,FX4 Off-Road,SuperCab,1
928,3,Ranger,FX4 Off-Road,SuperCab,2
929,3,Ranger,SPORT,Regular Cab,1
930,3,Ranger,SPORT,Regular Cab,2
931,3,Ranger,SPORT,SuperCab,1
932,3,Ranger,SPORT,SuperCab,2
933,3,Ranger,STX,SuperCab,1
934,3,Ranger,Tremor,SuperCab,1
935,3,Ranger,Tremor,SuperCab,2
936,3,Ranger,XL,Extended Cab,2
937,3,Ranger,XL,Regular Cab,1
938,3,Ranger,XL,Regular Cab,2
939,3,Ranger,XL,SuperCab,2
940,3,Ranger,XLT,Extended Cab,1
941,3,Ranger,XLT,Extended Cab,2
942,3,Ranger,XLT,Regular Cab,1
943,3,Ranger,XLT,Regular Cab,2
944,3,Ranger,XLT,SuperCab,1
945,3,Ranger,XLT,SuperCab,2
946,3,Ranger,XLT Appearance,SuperCab,1
947,3,Ranger,XLT Value,SuperCab,1
948,3,Shelby GT500,Base,Convertible,2
949,3,Shelby GT500,Base,Coupe,1
950,3,Shelby GT500,Base,Coupe,2
951,3,Taurus,G,Sedan,1
952,3,Taurus,GL,Sedan,1
953,3,Taurus,GL,Wagon,1
954,3,Taurus,LX,Sedan,1
955,3,Taurus,SE,Sedan,1
956,3,Taurus,SE,Wagon,1
957,3,Taurus,SE Fleet,Sedan,1
958,3,Taurus,SE Premium,Wagon,1
959,3,Taurus,SEL Deluxe,Sedan,1
960,3,Taurus,SEL Deluxe,Wagon,1
961,3,Taurus,SEL Fleet,Sedan,1
962,3,Taurus,SEL Premium,Sedan,1
963,3,Taurus,SES,Sedan,1
964,3,Taurus,SES Deluxe,Sedan,1
965,3,Taurus,SHO,Sedan,1
966,3,Taurus X,Eddie Bauer,Wagon,1
967,3,Taurus X,Limited,Wagon,1
968,3,Taurus X,SEL,Wagon,1
969,3,Tempo,GL,Sedan,1
970,3,Thunderbird,Deluxe,Convertible,1
971,3,Thunderbird,LX,Coupe,1
972,3,Thunderbird,Premium,Convertible,1
973,3,Transit Connect,Cargo Van XL,Minivan,1
974,3,Transit Connect,Cargo Van XLT,Minivan,1
975,3,Transit Connect,Cargo Van XLT LWB,Minivan,1
976,3,Transit Connect,Wagon Titanium LWB,Minivan,1
977,3,Transit Connect,Wagon XLT,Minivan,1
978,3,Transit Connect,Wagon XLT LWB,Minivan,1
979,3,Transit Connect,Wagon XLT Premium,Minivan,1
980,3,Transit Connect,Wagon XLT SWB,Minivan,1
981,3,Windstar,Base,Minivan,1
982,3,Windstar,LX,Minivan,1
983,3,Windstar,LX Standard,Minivan,1
984,3,Windstar,Limited,Minivan,1
985,3,Windstar,SE,Minivan,1
986,3,Windstar,SE Sport,Minivan,1
987,3,Windstar,SEL,Minivan,1
988,3,Windstar Cargo,Base,Minivan,1
989,4,190-Class,190E 2.3,Sedan,1
990,4,300-Class,300E,Sedan,1
991,4,300-Class,300E 2.8,Sedan,1
992,4,300-Class,300SE,Sedan,1
993,4,300-Class,300SL,Convertible,1
994,4,400-Class,400SEL,Sedan,1
995,4,420-Class,420SEL,Sedan,1
996,4,500-Class,500SL,Convertible,1
997,4,C-Class,C220,Sedan,1
998,4,C-Class,C230,Hatchback,1
999,4,C-Class,C230,Hatchback,2
1000,4,C-Class,C230,Sedan,1
1001,4,C-Class,C230,Sedan,2
1002,4,C-Class,C230 Kompressor,Hatchback,1
1003,4,C-Class,C230 Kompressor,Hatchback,2
1004,4,C-Class,C230 Kompressor,Sedan,1
1005,4,C-Class,C230 Kompressor,Sedan,2
1006,4,C-Class,C230 Sport,Sedan,1
1007,4,C-Class,C230 Sport,Sedan,2
1008,4,C-Class,C240,Sedan,2
1009,4,C-Class,C240,Wagon,1
1010,4,C-Class,C240 4MATIC,Sedan,1
1011,4,C-Class,C240 4MATIC,Wagon,1
1012,4,C-Class,C240 Luxury,Sedan,1
1013,4,C-Class,C240 Luxury,Wagon,1
1014,4,C-Class,C240 Luxury 4MATIC,Sedan,1
1015,4,C-Class,C250,Coupe,1
1016,4,C-Class,C250 Sport,Sedan,1
1017,4,C-Class,C280,Sedan,1
1018,4,C-Class,C280 Luxury,Sedan,1
1019,4,C-Class,C280 Luxury 4MATIC,Sedan,1
1020,4,C-Class,C300 Luxury,Sedan,1
1021,4,C-Class,C300 Luxury 4MATIC,Sedan,1
1022,4,C-Class,C300 Sport,Sedan,1
1023,4,C-Class,C300 Sport,Sedan,2
1024,4,C-Class,C300 Sport 4MATIC,Sedan,1
1025,4,C-Class,C32 AMG,Sedan,1
1026,4,C-Class,C320,Hatchback,1
1027,4,C-Class,C320,Sedan,1
1028,4,C-Class,C320,Wagon,1
1029,4,C-Class,C320 4MATIC,Sedan,1
1030,4,C-Class,C320 Luxury 4MATIC,Sedan,1
1031,4,C-Class,C320 Sport,Sedan,1
1032,4,C-Class,C350,Coupe,1
1033,4,C-Class,C350 4MATIC,Coupe,1
1034,4,C-Class,C350 Luxury,Sedan,1
1035,4,C-Class,C350 Luxury 4MATIC,Sedan,1
1036,4,C-Class,C350 Sport,Sedan,1
1037,4,C-Class,C55 AMG,Sedan,1
1038,4,C-Class,C63 AMG,Coupe,1
1039,4,C-Class,C63 AMG,Sedan,1
1040,4,CL-Class,CL500,Coupe,1
1041,4,CL-Class,CL55 AMG,Coupe,1
1042,4,CL-Class,CL550,Coupe,1
1043,4,CL-Class,CL550 4MATIC,Coupe,1
1044,4,CL-Class,CL600,Coupe,1
1045,4,CL-Class,CL63 AMG,Coupe,1
1046,4,CLA-Class,CLA250,Sedan,1
1047,4,CLA-Class,CLA250 4MATIC,Sedan,1
1048,4,CLA-Class,CLA45 AMG,Sedan,1
1049,4,CLK-Class,CLK320,Convertible,1
1050,4,CLK-Class,CLK320,Coupe,1
1051,4,CLK-Class,CLK350,Convertible,1
1052,4,CLK-Class,CLK350,Coupe,1
1053,4,CLK-Class,CLK430,Convertible,1
1054,4,CLK-Class,CLK430,Coupe,1
1055,4,CLK-Class,CLK500,Convertible,1
1056,4,CLK-Class,CLK500,Coupe,1
1057,4,CLK-Class,CLK55 AMG,Convertible,1
1058,4,CLK-Class,CLK55 AMG,Coupe,1
1059,4,CLK-Class,CLK550,Convertible,1
1060,4,CLK-Class,CLK550,Coupe,1
1061,4,CLS-Class,CLS500,Sedan,1
1062,4,CLS-Class,CLS55 AMG,Sedan,1
1063,4,CLS-Class,CLS550,Sedan,1
1064,4,CLS-Class,CLS550 4MATIC,Sedan,1
1065,4,CLS-Class,CLS63 AMG,Sedan,1
1066,4,CLS-Class,CLS63 AMG 4MATIC S-Model,Sedan,1
1067,4,E-Class,E250 Luxury BlueTEC 4MATIC,Sedan,1
1068,4,E-Class,E250 Sport BlueTEC,Sedan,1
1069,4,E-Class,E300D,Sedan,1
1070,4,E-Class,E320,Convertible,1
1071,4,E-Class,E320,Sedan,1
1072,4,E-Class,E320,Wagon,1
1073,4,E-Class,E320 4MATIC,Sedan,1
1074,4,E-Class,E320 4MATIC,Wagon,1
1075,4,E-Class,E320 BLUETEC,Sedan,1
1076,4,E-Class,E320 BlueTEC,Sedan,1
1077,4,E-Class,E320 CDI,Sedan,1
1078,4,E-Class,E350,Convertible,1
1079,4,E-Class,E350,Coupe,1
1080,4,E-Class,E350,Sedan,1
1081,4,E-Class,E350,Sedan,2
1082,4,E-Class,E350,Wagon,1
1083,4,E-Class,E350 4MATIC,Coupe,1
1084,4,E-Class,E350 4MATIC,Sedan,1
1085,4,E-Class,E350 4MATIC,Sedan,2
1086,4,E-Class,E350 4MATIC,Wagon,1
1087,4,E-Class,E350 BlueTEC,Sedan,1
1088,4,E-Class,E350 Luxury,Sedan,1
1089,4,E-Class,E350 Luxury 4MATIC,Sedan,1
1090,4,E-Class,E350 Luxury 4MATIC,Wagon,1
1091,4,E-Class,E350 Sport,Sedan,1
1092,4,E-Class,E350 Sport 4MATIC,Sedan,1
1093,4,E-Class,E350 Sport BlueTEC,Sedan,1
1094,4,E-Class,E400 Hybrid,Sedan,1
1095,4,E-Class,E420,Sedan,1
1096,4,E-Class,E430,Sedan,1
1097,4,E-Class,E430 4MATIC,Sedan,1
1098,4,E-Class,E500,Sedan,1
1099,4,E-Class,E500 4MATIC,Sedan,1
1100,4,E-Class,E500 4MATIC,Wagon,1
1101,4,E-Class,E55 AMG,Sedan,1
1102,4,E-Class,E550,Convertible,1
1103,4,E-Class,E550,Coupe,1
1104,4,E-Class,E550,Sedan,1
1105,4,E-Class,E550 4MATIC,Sedan,1
1106,4,E-Class,E550 Sport 4MATIC,Sedan,1
1107,4,E-Class,E63 AMG,Sedan,1
1108,4,E-Class,E63 AMG 4MATIC,Sedan,1
1109,4,E-Class,E63 AMG 4MATIC S-Model,Sedan,1
1110,4,G-Class,G500,SUV,1
1111,4,G-Class,G55 AMG,SUV,1
1112,4,G-Class,G550,SUV,1
1113,4,G-Class,G63 AMG,SUV,1
1114,4,GL-Class,GL320 BlueTEC,SUV,1
1115,4,GL-Class,GL320 CDI,SUV,1
1116,4,GL-Class,GL350 BlueTEC,SUV,1
1117,4,GL-Class,GL350 BlueTEC 4MATIC,SUV,1
1118,4,GL-Class,GL450,SUV,1
1119,4,GL-Class,GL550,SUV,1
1120,4,GL-Class,GL550 4MATIC,SUV,1
1121,4,GL-Class,GL63 AMG,SUV,1
1122,4,GLK-Class,GLK250 BlueTEC 4MATIC,SUV,1
1123,4,GLK-Class,GLK350,SUV,1
1124,4,GLK-Class,GLK350 4MATIC,SUV,1
1125,4,M-Class,ML320,SUV,1
1126,4,M-Class,ML320 BlueTEC,SUV,1
1127,4,M-Class,ML320 CDI,SUV,1
1128,4,M-Class,ML350,SUV,1
1129,4,M-Class,ML350 4MATIC,SUV,1
1130,4,M-Class,ML350 BlueTEC,SUV,1
1131,4,M-Class,ML350 BlueTEC 4MATIC,SUV,1
1132,4,M-Class,ML430,SUV,1
1133,4,M-Class,ML500,SUV,1
1134,4,M-Class,ML55 AMG,SUV,1
1135,4,M-Class,ML550,SUV,1
1136,4,M-Class,ML550 4MATIC,SUV,1
1137,4,M-Class,ML63 AMG,SUV,1
1138,4,ML55 AMG,Base,SUV,1
1139,4,R-Class,R320 BlueTEC,Wagon,1
1140,4,R-Class,R320 CDI,Wagon,1
1141,4,R-Class,R350,Wagon,1
1142,4,R-Class,R350 4MATIC,Wagon,1
1143,4,R-Class,R350 BlueTEC,Wagon,1
1144,4,R-Class,R500,Wagon,1
1145,4,S-Class,S320 LWB,Sedan,1
1146,4,S-Class,S320 SWB,Sedan,1
1147,4,S-Class,S350,Sedan,1
1148,4,S-Class,S350 BlueTEC 4MATIC,Sedan,1
1149,4,S-Class,S400 Hybrid,Sedan,1
1150,4,S-Class,S420,Sedan,1
1151,4,S-Class,S430,Sedan,1
1152,4,S-Class,S430 4MATIC,Sedan,1
1153,4,S-Class,S500,Sedan,1
1154,4,S-Class,S500 4MATIC,Sedan,1
1155,4,S-Class,S55 AMG,Sedan,1
1156,4,S-Class,S550,Sedan,1
1157,4,S-Class,S550 4MATIC,Sedan,1
1158,4,S-Class,S600,Sedan,1
1159,4,S-Class,S63 AMG,Sedan,1
1160,4,S-Class,S63 AMG 4MATIC,Sedan,1
1161,4,S-Class,S65 AMG,Sedan,1
1162,4,SL-Class,SL320,Convertible,1
1163,4,SL-Class,SL500,Convertible,1
1164,4,SL-Class,SL55 AMG,Convertible,1
1165,4,SL-Class,SL550,Convertible,1
1166,4,SL-Class,SL600,Convertible,1
1167,4,SL-Class,SL63 AMG,Convertible,1
1168,4,SLK-Class,SLK230,Convertible,1
1169,4,SLK-Class,SLK230,Convertible,2
1170,4,SLK-Class,SLK230 Kompressor,Convertible,1
1171,4,SLK-Class,SLK230 Kompressor,Convertible,2
1172,4,SLK-Class,SLK250,Convertible,1
1173,4,SLK-Class,SLK280,Convertible,1
1174,4,SLK-Class,SLK280,Convertible,2
1175,4,SLK-Class,SLK300,Convertible,1
1176,4,SLK-Class,SLK320,Convertible,1
1177,4,SLK-Class,SLK350,Convertible,1
1178,4,SLK-Class,SLK350,Convertible,2
1179,4,SLK-Class,SLK55 AMG,Convertible,1
1180,4,SLS AMG,Base,Coupe,1
1181,4,Sprinter,2500 144 WB Cargo,Van,1
1182,4,Sprinter,2500 144 WB Crew,Van,1
1183,4,Sprinter,2500 144 WB Passenger,Van,1
1184,4,Sprinter,2500 170 WB Cargo,Van,1
1185,4,Sprinter,2500 170 WB Passenger,Van,1
1186,5,F-TYPE,Base,Convertible,1
1187,5,F-TYPE,R,Coupe,1
1188,5,F-TYPE,S,Convertible,1
1189,5,F-TYPE,V8 S,Convertible,1
1190,5,S-Type,3,Sedan,1
1191,5,S-Type,4,Sedan,1
1192,5,S-Type,4.2,Sedan,1
1193,5,S-Type,R,Sedan,1
1194,5,X-Type,2.5,Sedan,1
1195,5,X-Type,2.5,Sedan,2
1196,5,X-Type,3,Sedan,1
1197,5,X-Type,3.0L Sportwagon,Wagon,1
1198,5,XF,Base,Sedan,1
1199,5,XF,Portfolio,Sedan,1
1200,5,XF,Premium,Sedan,1
1201,5,XF,Premium Luxury,Sedan,1
1202,5,XF,Supercharged,Sedan,1
1203,5,XF,XFR,Sedan,1
1204,5,XJ,Base,Sedan,1
1205,5,XJ,Supercharged,Sedan,1
1206,5,XJ,XJL,Sedan,1
1207,5,XJ,XJL Portfolio,Sedan,1
1208,5,XJ,XJL Supercharged,Sedan,1
1209,5,XJ,XJR,Sedan,1
1210,5,XJ,XJR LWB,Sedan,1
1211,5,XJ-Series,Vanden Plas,Sedan,1
1212,5,XJ-Series,XJ6,Sedan,1
1213,5,XJ-Series,XJ6 Vanden Plas,Sedan,1
1214,5,XJ-Series,XJ8,Sedan,1
1215,5,XJ-Series,XJ8 L,Sedan,1
1216,5,XJ-Series,XJ8L,Sedan,1
1217,5,XJ-Series,XJR,Sedan,1
1218,5,XK,Base,Convertible,1
1219,5,XK,Base,Coupe,1
1220,5,XK,XKR,Convertible,1
1221,5,XK,XKR,Coupe,1
1222,5,XK-Series,XK,Convertible,1
1223,5,XK-Series,XK,Coupe,1
1224,5,XK-Series,XK8,Convertible,1
1225,5,XK-Series,XKR,Coupe,1
1226,6,Aviator,Luxury,SUV,1
1227,6,Aviator,Premium,SUV,1
1228,6,Aviator,Ultimate,SUV,1
1229,6,Blackwood,Base,Crew Cab,1
1230,6,Continental,Base,Sedan,1
1231,6,LS,Base,Sedan,1
1232,6,LS,LSE,Sedan,1
1233,6,LS,Premium,Sedan,1
1234,6,LS,Sport,Sedan,1
1235,6,LS,V6,Sedan,1
1236,6,LS,V8,Sedan,1
1237,6,MKC,Base,SUV,1
1238,6,MKS,Base,Sedan,1
1239,6,MKZ,Hybrid,Sedan,1
1240,6,MKZ Hybrid,Base,Sedan,1
1241,6,Mark LT,Base,Crew Cab,1
1242,6,Mark VIII,Base,Coupe,1
1243,6,Mark VIII,LSC,Coupe,1
1244,6,Navigator,Base,SUV,1
1245,6,Navigator,L,SUV,1
1246,6,Navigator,Luxury,SUV,1
1247,6,Navigator,Premium,SUV,1
1248,6,Navigator,Ultimate,SUV,1
1249,6,Navigator L,Base,SUV,1
1250,6,Navigator L,Luxury,SUV,1
1251,6,Town Car,Cartier,Sedan,1
1252,6,Town Car,Executive,Sedan,1
1253,6,Town Car,Premium Cartier,Sedan,1
1254,6,Town Car,Premium Signature,Sedan,1
1255,6,Town Car,Signature,Sedan,1
1256,6,Town Car,Signature L,Sedan,1
1257,6,Town Car,Signature Limited,Sedan,1
1258,6,Town Car,Ultimate,Sedan,1
1259,6,Zephyr,Base,Sedan,1
1260,7,850,Base,Sedan,1
1261,7,850,Base,Wagon,1
1262,7,850,GLT,Sedan,1
1263,7,850,GLT,Sedan,2
1264,7,850,GLT,Wagon,1
1265,7,850,GLTS,Wagon,1
1266,7,940,Level I,Sedan,1
1267,7,960,Base,Sedan,1
1268,7,C30,R-Design,Hatchback,1
1269,7,C30,R-Design,Hatchback,2
1270,7,C30,T5,Hatchback,1
1271,7,C30,T5 R-Design,Hatchback,1
1272,7,C30,T5 R-Design,Hatchback,2
1273,7,C30,T5 Version 1.0,Hatchback,1
1274,7,C70,HPT,Convertible,1
1275,7,C70,HT,Convertible,1
1276,7,C70,HT,Convertible,2
1277,7,C70,HT,Coupe,1
1278,7,C70,LPT,Convertible,1
1279,7,C70,LT,Convertible,1
1280,7,C70,T5,Convertible,1
1281,7,C70,T5,Convertible,2
1282,7,S40,2.4i,Sedan,2
1283,7,S40,Base,Sedan,1
1284,7,S40,T5,Sedan,1
1285,7,S40,T5,Sedan,2
1286,7,S40,T5 R-Design,Sedan,1
1287,7,S60,2.4,Sedan,1
1288,7,S60,2.4,Sedan,2
1289,7,S60,2.4T,Sedan,1
1290,7,S60,2.5T,Sedan,1
1291,7,S60,R,Sedan,1
1292,7,S60,R,Sedan,2
1293,7,S60,T5,Sedan,1
1294,7,S60,T5,Sedan,2
1295,7,S60,T5 Drive-E,Sedan,1
1296,7,S60,T5 Special Edition,Sedan,1
1297,7,S60,T6,Sedan,1
1298,7,S60,T6 R-Design,Sedan,1
1299,7,S70,Base,Sedan,1
1300,7,S70,GLT,Sedan,1
1301,7,S70,GLT SE,Sedan,1
1302,7,S70,T5,Sedan,1
1303,7,S80,2.5T,Sedan,1
1304,7,S80,2.9,Sedan,1
1305,7,S80,3.2,Sedan,1
1306,7,S80,T6,Sedan,1
1307,7,S80,T6 Elite,Sedan,1
1308,7,S80,V8,Sedan,1
1309,7,S90,Base,Sedan,1
1310,7,V40,Base,Wagon,1
1311,7,V50,2.4i,Wagon,1
1312,7,V50,T5,Wagon,1
1313,7,V50,T5,Wagon,2
1314,7,V50,T5 R-Design,Wagon,1
1315,7,V60,T5,Wagon,1
1316,7,V60,T5 Drive-E,Wagon,1
1317,7,V70,2.4,Wagon,1
1318,7,V70,2.4M,Wagon,1
1319,7,V70,2.4T,Wagon,1
1320,7,V70,2.5T,Wagon,1
1321,7,V70,3.2,Wagon,1
1322,7,V70,Base,Wagon,1
1323,7,V70,GLT,Wagon,1
1324,7,V70,R,Wagon,1
1325,7,V70,R,Wagon,2
1326,7,V70,SE,Wagon,1
1327,7,V70,T5,Wagon,1
1328,7,V70,XC,Wagon,1
1329,7,XC,Base,Wagon,1
1330,7,XC60,3.2 R-Design,SUV,1
1331,7,XC60,T5 Drive-E Premier,SUV,1
1332,7,XC60,T6,SUV,1
1333,7,XC60,T6 R-Design,SUV,1
1334,7,XC70,3.2,Wagon,1
1335,7,XC70,Base,Wagon,1
1336,7,XC70,T6,Wagon,1
1337,7,XC90,2.5T,SUV,1
1338,7,XC90,3.2,SUV,1
1339,7,XC90,3.2 R-Design,SUV,1
1340,7,XC90,3.2 Special Edition,SUV,1
1341,7,XC90,T6,SUV,1
1342,7,XC90,V8,SUV,1
1343,7,XC90,V8 Sport,SUV,1
1344,8,4Runner,Base,SUV,1
1345,8,4Runner,Base,SUV,2
1346,8,4Runner,Limited,SUV,1
1347,8,4Runner,Limited,SUV,2
1348,8,4Runner,SR5,SUV,1
1349,8,4Runner,SR5,SUV,2
1350,8,4Runner,SR5 V6,SUV,1
1351,8,4Runner,Sport Edition,SUV,1
1352,8,4Runner,Trail,SUV,1
1353,8,Avalon,Base,Sedan,1
1354,8,Avalon,Limited,Sedan,1
1355,8,Avalon,Touring,Sedan,1
1356,8,Avalon,XL,Sedan,1
1357,8,Avalon,XLE,Sedan,1
1358,8,Avalon,XLE Touring,Sedan,1
1359,8,Avalon,XLS,Sedan,1
1360,8,Avalon Hybrid,Limited,Sedan,1
1361,8,Avalon Hybrid,XLE Premium,Sedan,1
1362,8,Camry,Base,Sedan,1
1363,8,Camry,Base,Sedan,2
1364,8,Camry,CE,Sedan,1
1365,8,Camry,CE,Sedan,2
1366,8,Camry,DX,Sedan,1
1367,8,Camry,Deluxe,Sedan,1
1368,8,Camry,Deluxe,Sedan,2
1369,8,Camry,L,Sedan,1
1370,8,Camry,L,sedan,1
1371,8,Camry,LE,Coupe,1
1372,8,Camry,LE,Sedan,2
1373,8,Camry,LE,sedan,1
1374,8,Camry,LE V6,Sedan,1
1375,8,Camry,SE,Sedan,2
1376,8,Camry,SE,sedan,1
1377,8,Camry,SE V6,Sedan,1
1378,8,Camry,XLE,Sedan,2
1379,8,Camry,XLE,sedan,1
1380,8,Camry,XLE V6,Sedan,1
1381,8,Camry Hybrid,Base,Sedan,1
1382,8,Camry Hybrid,LE,Sedan,1
1383,8,Camry Hybrid,XLE,Sedan,1
1384,8,Camry Solara,SE,Convertible,1
1385,8,Camry Solara,SE,Coupe,1
1386,8,Camry Solara,SE,Coupe,2
1387,8,Camry Solara,SE V6,Convertible,1
1388,8,Camry Solara,SE V6,Coupe,1
