mar_id,mod_mrc_id,model,trim,body,mod_trm_id
8080,26,3 Series,323i,convertible,1
8081,26,3 Series,323i,sedan,1
8082,26,3 Series,323i,sedan,2
8083,26,3 Series,325Ci,convertible,1
8084,26,3 Series,325Ci,convertible,2
8085,26,3 Series,325Ci,coupe,1
8086,26,3 Series,325Ci,coupe,2
8087,26,3 Series,325i,convertible,1
8088,26,3 Series,325i,sedan,1
8089,26,3 Series,325i,sedan,2
8090,26,3 Series,325i,wagon,1
8091,26,3 Series,325xi,sedan,1
8092,26,3 Series,325xi,sedan,2
8093,26,3 Series,325xi,wagon,1
8094,26,3 Series,328Ci,coupe,1
8095,26,3 Series,328d,sedan,1
8096,26,3 Series,328d xDrive,sedan,1
8097,26,3 Series,328d xDrive,wagon,1
8098,26,3 Series,328i,convertible,1
8099,26,3 Series,328i,convertible,2
8100,26,3 Series,328i,coupe,1
8101,26,3 Series,328i,coupe,2
8102,26,3 Series,328i,sedan,1
8103,26,3 Series,328i,sedan,2
8104,26,3 Series,328i,wagon,1
8105,26,3 Series,328i SULEV,sedan,1
8106,26,3 Series,328i xDrive,coupe,1
8107,26,3 Series,328i xDrive,coupe,2
8108,26,3 Series,328i xDrive,sedan,1
8109,26,3 Series,328i xDrive,wagon,1
8110,26,3 Series,328i xDrive SULEV,sedan,1
8111,26,3 Series,328xi,coupe,1
8112,26,3 Series,328xi,sedan,1
8113,26,3 Series,328xi,wagon,1
8114,26,3 Series,330Ci,convertible,1
8115,26,3 Series,330Ci,convertible,2
8116,26,3 Series,330Ci,coupe,1
8117,26,3 Series,330Ci,coupe,2
8118,26,3 Series,330i,sedan,1
8119,26,3 Series,330i,sedan,2
8120,26,3 Series,330xi,sedan,1
8121,26,3 Series,330xi,sedan,2
8122,26,3 Series,335d,sedan,1
8123,26,3 Series,335i,convertible,1
8124,26,3 Series,335i,convertible,2
8125,26,3 Series,335i,coupe,1
8126,26,3 Series,335i,coupe,2
8127,26,3 Series,335i,sedan,1
8128,26,3 Series,335i,sedan,2
8129,26,3 Series,335i xDrive,coupe,1
8130,26,3 Series,335i xDrive,coupe,2
8131,26,3 Series,335i xDrive,sedan,1
8132,26,3 Series,335i xDrive,sedan,2
8133,26,3 Series,335is,convertible,1
8134,26,3 Series,335is,convertible,2
8135,26,3 Series,335is,coupe,1
8136,26,3 Series,335xi,coupe,1
8137,26,3 Series,335xi,sedan,1
8138,26,3 Series,335xi,sedan,2
8139,26,3 Series,ActiveHybrid 3,sedan,1
8140,26,3 Series Gran Turismo,328i xDrive,hatchback,1
8141,26,3 Series Gran Turismo,328i xDrive SULEV,Hatchback,1
8142,26,3 Series Gran Turismo,328i xDrive SULEV,hatchback,1
8143,26,3 Series Gran Turismo,335i xDrive,hatchback,1
8144,26,4 Series,428i,convertible,1
8145,26,4 Series,428i,coupe,1
8146,26,4 Series,428i,coupe,2
8147,26,4 Series,428i SULEV,convertible,1
8148,26,4 Series,428i SULEV,coupe,1
8149,26,4 Series,428i xDrive,coupe,1
8150,26,4 Series,428i xDrive SULEV,coupe,1
8151,26,4 Series,435i,convertible,1
8152,26,4 Series,435i,coupe,1
8153,26,4 Series,435i,coupe,2
8154,26,4 Series,435i xDrive,coupe,1
8155,26,4 Series Gran Coupe,428i,Sedan,1
8156,26,4 Series Gran Coupe,428i xDrive,sedan,1
8157,26,4 Series Gran Coupe,428i xDrive SULEV,sedan,1
8158,26,4 Series Gran Coupe,435i,sedan,1
8159,26,5 Series,525i,sedan,1
8160,26,5 Series,525xi,sedan,1
8161,26,5 Series,528i,sedan,1
8162,26,5 Series,528i,sedan,2
8163,26,5 Series,528i,wagon,1
8164,26,5 Series,528i xDrive,sedan,1
8165,26,5 Series,528xi,Sedan,2
8166,26,5 Series,528xi,sedan,1
8167,26,5 Series,530i,sedan,1
8168,26,5 Series,530i,sedan,2
8169,26,5 Series,530xi,sedan,1
8170,26,5 Series,530xi,wagon,1
8171,26,5 Series,535i,sedan,1
8172,26,5 Series,535i xDrive,sedan,1
8173,26,5 Series,535i xDrive,sedan,2
8174,26,5 Series,535xi,sedan,1
8175,26,5 Series,540i,sedan,1
8176,26,5 Series,545i,sedan,1
8177,26,5 Series,545i,sedan,2
8178,26,5 Series,550i,sedan,1
8179,26,5 Series,550i,sedan,2
8180,26,5 Series,550i xDrive,sedan,1
8181,26,5 Series,ActiveHybrid 5,sedan,1
8182,26,5 Series Gran Turismo,535i,hatchback,1
8183,26,5 Series Gran Turismo,535i xDrive,hatchback,1
8184,26,5 Series Gran Turismo,550i,hatchback,1
8185,26,5 Series Gran Turismo,550i xDrive,hatchback,1
8186,26,6 Series,640i,convertible,1
8187,26,6 Series,640i,coupe,1
8188,26,6 Series,645Ci,convertible,1
8189,26,6 Series,645Ci,convertible,2
8190,26,6 Series,645Ci,coupe,1
8191,26,6 Series,650i,convertible,1
8192,26,6 Series,650i,coupe,1
8193,26,6 Series,650i xDrive,convertible,1
8194,26,6 Series,650i xDrive,coupe,1
8195,26,6 Series Gran Coupe,640i,sedan,1
8196,26,6 Series Gran Coupe,640i xDrive,sedan,1
8197,26,6 Series Gran Coupe,650i,sedan,1
8198,26,6 Series Gran Coupe,650i xDrive,sedan,1
8199,26,7 Series,740Ld xDrive,Sedan,1
8200,26,7 Series,740Li,sedan,1
8201,26,7 Series,740i,sedan,1
8202,26,7 Series,740iL,sedan,1
8203,26,7 Series,745Li,sedan,1
8204,26,7 Series,745i,sedan,1
8205,26,7 Series,750Li,sedan,1
8206,26,7 Series,750Li xDrive,sedan,1
8207,26,7 Series,750i,sedan,1
8208,26,7 Series,760Li,sedan,1
8209,26,ActiveHybrid 7,750Li,sedan,1
8210,26,ActiveHybrid 7,750i,sedan,1
8211,26,M,Base,convertible,2
8212,26,M3,Base,convertible,1
8213,26,M3,Base,convertible,2
8214,26,M3,Base,coupe,1
8215,26,M3,Base,coupe,2
8216,26,M3,Base,sedan,2
8217,26,M4,Base,Convertible,2
8218,26,M4,Base,Coupe,2
8219,26,M4,Base,coupe,1
8220,26,M4,Base,coupe,2
8221,26,M5,Base,sedan,1
8222,26,M5,Base,sedan,2
8223,26,M6,Base,convertible,1
8224,26,M6,Base,coupe,1
8225,26,M6,Base,coupe,2
8226,26,M6 Gran Coupe,Base,sedan,1
8227,26,X1,sDrive28i,suv,1
8228,26,X1,xDrive28i,suv,1
8229,26,X1,xDrive35i,suv,1
8230,26,X3,2.5i,suv,1
8231,26,X3,3.0i,suv,1
8232,26,X3,3.0si,suv,1
8233,26,X3,xDrive28i,suv,1
8234,26,X3,xDrive30i,suv,1
8235,26,X3,xDrive35i,suv,1
8236,26,X4,xDrive35i,SUV,1
8237,26,X5,3.0i,suv,1
8238,26,X5,3.0si,suv,1
8239,26,X5,4.4i,suv,1
8240,26,X5,4.6is,suv,1
8241,26,X5,4.8i,suv,1
8242,26,X5,4.8is,suv,1
8243,26,X5,sDrive35i,suv,1
8244,26,X5,xDrive30i,suv,1
8245,26,X5,xDrive35d,suv,1
8246,26,X5,xDrive35i,suv,1
8247,26,X5,xDrive35i Premium,suv,1
8248,26,X5,xDrive48i,suv,1
8249,26,X5,xDrive50i,suv,1
8250,26,X5 M,Base,suv,1
8251,26,X6,xDrive35i,suv,1
8252,26,X6,xDrive50i,suv,1
8253,26,X6 M,Base,suv,1
8254,26,Z3,1.9,convertible,1
8255,26,Z3,1.9,convertible,2
8256,26,Z3,2.5i,convertible,1
8257,26,Z3,2.5i,convertible,2
8258,26,Z3,2.8,convertible,2
8259,26,Z3,3.0i,convertible,2
8260,26,Z4,2.5i,convertible,1
8261,26,Z4,2.5i,convertible,2
8262,26,Z4,3.0i,convertible,1
8263,26,Z4,3.0i,convertible,2
8264,26,Z4,3.0si,convertible,1
8265,26,Z4,3.0si,convertible,2
8266,26,Z4,sDrive28i,convertible,1
8267,26,Z4,sDrive28i,convertible,2
8268,26,Z4,sDrive30i,convertible,1
8269,26,Z4,sDrive35i,convertible,1
8270,26,Z4,sDrive35i,convertible,2
8271,26,Z4 M,Base,convertible,2
8272,26,Z4 M,Base,coupe,2
8273,26,i8,Base,coupe,1
8274,27,Bonneville,GXP,sedan,1
8275,27,Bonneville,SE,sedan,1
8276,27,Bonneville,SLE,sedan,1
8277,27,Firebird,Base,hatchback,1
8278,27,Firebird,Formula,hatchback,1
8279,27,Firebird,Formula,hatchback,2
8280,27,Firebird,Trans Am,Hatchback,2
8281,27,Firebird,Trans Am,hatchback,1
8282,27,Firebird,Trans Am,hatchback,2
8283,27,G3,Base,hatchback,1
8284,27,G3,Base,hatchback,2
8285,27,G5,Base,coupe,1
8286,27,G5,Base,coupe,2
8287,27,G5,GT,coupe,1
8288,27,G6,Base,sedan,1
8289,27,G6,Fleet,sedan,1
8290,27,G6,GT,convertible,1
8291,27,G6,GT,coupe,1
8292,27,G6,GT,sedan,1
8293,27,G6,GTP,coupe,2
8294,27,G6,GTP,sedan,1
8295,27,G6,GXP,coupe,1
8296,27,G6,GXP,sedan,1
8297,27,G6,Value Leader,sedan,1
8298,27,G8,Base,sedan,1
8299,27,G8,GT,sedan,1
8300,27,G8,GXP,sedan,1
8301,27,GTO,Base,coupe,1
8302,27,GTO,Base,coupe,2
8303,27,Grand Am,GT,coupe,1
8304,27,Grand Am,GT,sedan,1
8305,27,Grand Am,GT1,sedan,1
8306,27,Grand Am,SE,sedan,1
8307,27,Grand Am,SE Fleet,sedan,1
8308,27,Grand Am,SE1,sedan,1
8309,27,Grand Prix,Base,sedan,1
8310,27,Grand Prix,GT,coupe,1
8311,27,Grand Prix,GT,sedan,1
8312,27,Grand Prix,GT1,sedan,1
8313,27,Grand Prix,GT2,sedan,1
8314,27,Grand Prix,GTP,sedan,1
8315,27,Grand Prix,GXP,sedan,1
8316,27,Grand Prix,SE,sedan,1
8317,27,Montana,Base,minivan,1
8318,27,Montana,SV6,minivan,1
8319,27,Montana SV6,Base,minivan,1
8320,27,Solstice,Base,convertible,1
8321,27,Solstice,Base,convertible,2
8322,27,Solstice,GXP,convertible,1
8323,27,Solstice,GXP,convertible,2
8324,27,Sunfire,Base,coupe,1
8325,27,Sunfire,SE,coupe,1
8326,27,Sunfire,SE,sedan,1
8327,27,Torrent,Base,suv,1
8328,27,Torrent,GXP,suv,1
8329,27,Vibe,Base,hatchback,1
8330,27,Vibe,Base,hatchback,2
8331,27,Vibe,Base,wagon,1
8332,27,Vibe,Base,wagon,2
8333,27,Vibe,GT,Wagon,2
8334,27,Vibe,GT,wagon,2
8335,28,Acadia,Denali,suv,1
8336,28,Acadia,SL,suv,1
8337,28,Acadia,SLE,suv,1
8338,28,Acadia,SLE-1,suv,1
8339,28,Acadia,SLE-2,suv,1
8340,28,Acadia,SLT-1,suv,1
8341,28,Acadia,SLT-2,suv,1
8342,28,Canyon,SL,extended cab,1
8343,28,Canyon,SL,regular cab,1
8344,28,Canyon,SL,regular cab,2
8345,28,Canyon,SLE,crew cab,1
8346,28,Canyon,SLE,extended cab,1
8347,28,Canyon,SLE,regular cab,1
8348,28,Canyon,SLE-2,crew cab,1
8349,28,Canyon,Z71 SLE,crew cab,1
8350,28,Canyon,Z71 SLE Base,crew cab,1
8351,28,Envoy,Denali,suv,1
8352,28,Envoy,SLE,suv,1
8353,28,Envoy,SLT,suv,1
8354,28,Envoy XL,Denali,suv,1
8355,28,Envoy XL,SLE,suv,1
8356,28,Envoy XL,SLT,suv,1
8357,28,Envoy XUV,SLE,suv,1
8358,28,Envoy XUV,SLT,suv,1
8359,28,Jimmy,SLE,suv,1
8360,28,Savana,LS 1500,Van,1
8361,28,Savana,LS 3500,van,1
8362,28,Savana Cargo,2500,van,1
8363,28,Sierra 1500,Base,Crew Cab,1
8364,28,Sierra 1500,Base,crew cab,1
8365,28,Sierra 1500,Base,double cab,1
8366,28,Sierra 1500,Base,extended cab,1
8367,28,Sierra 1500,Base,regular cab,1
8368,28,Sierra 1500,Denali,crew cab,1
8369,28,Sierra 1500,SL,crew cab,1
8370,28,Sierra 1500,SL,extended cab,1
8371,28,Sierra 1500,SL,regular cab,1
8372,28,Sierra 1500,SL2,crew cab,1
8373,28,Sierra 1500,SLE,crew cab,1
8374,28,Sierra 1500,SLE,double cab,1
8375,28,Sierra 1500,SLE,extended cab,1
8376,28,Sierra 1500,SLE,regular cab,1
8377,28,Sierra 1500,SLE1,crew cab,1
8378,28,Sierra 1500,SLE1,extended cab,1
8379,28,Sierra 1500,SLE1,regular cab,1
8380,28,Sierra 1500,SLE2,crew cab,1
8381,28,Sierra 1500,SLE2,extended cab,1
8382,28,Sierra 1500,SLT,crew cab,1
8383,28,Sierra 1500,SLT,double cab,1
8384,28,Sierra 1500,SLT,extended cab,1
8385,28,Sierra 1500,Work Truck,crew cab,1
8386,28,Sierra 1500,Work Truck,extended cab,1
8387,28,Sierra 1500,Work Truck,regular cab,1
8388,28,Sierra 1500 Classic,SL2,crew cab,1
8389,28,Sierra 1500 Classic,SLE1,extended cab,1
8390,28,Sierra 1500 Classic,SLT,crew cab,1
8391,28,Sierra 1500 Classic,SLT,extended cab,1
8392,28,Sierra 1500HD,SLE,crew cab,1
8393,28,Sierra 2500,Base,Extended Cab,1
8394,28,Sierra 2500HD,Base,crew cab,1
8395,28,Sierra 2500HD,Base,extended cab,1
8396,28,Sierra 2500HD,Denali,crew cab,1
8397,28,Sierra 2500HD,SL1,crew cab,1
8398,28,Sierra 2500HD,SLE,crew cab,1
8399,28,Sierra 2500HD,SLE,extended cab,1
8400,28,Sierra 2500HD,SLE1,crew cab,1
8401,28,Sierra 2500HD,SLE1,extended cab,1
8402,28,Sierra 2500HD,SLT,crew cab,1
8403,28,Sierra 2500HD,Work Truck,crew cab,1
8404,28,Sierra 2500HD,Work Truck,extended cab,1
8405,28,Sierra 2500HD Classic,SLT,crew cab,1
8406,28,Sierra 3500,SLE,crew cab,1
8407,28,Sierra 3500HD,Denali,crew cab,1
8408,28,Sierra 3500HD,SLE,crew cab,1
8409,28,Sierra 3500HD,SLT,crew cab,1
8410,28,Sierra 3500HD,Work Truck,Crew Cab,1
8411,28,Sonoma,SL,extended cab,1
8412,28,Sonoma,SLE,Extended Cab,1
8413,28,Sonoma,SLS,extended cab,1
8414,28,Sonoma,SLS Sport,extended cab,1
8415,28,Sonoma,SLS Sport,extended cab,2
8416,28,Terrain,Denali,suv,1
8417,28,Terrain,SLE-1,suv,1
8418,28,Terrain,SLE-2,suv,1
8419,28,Terrain,SLT-1,suv,1
8420,28,Terrain,SLT-2,suv,1
8421,28,Yukon,Denali,suv,1
8422,28,Yukon,Fleet,suv,1
8423,28,Yukon,SL,suv,1
8424,28,Yukon,SLE,suv,1
8425,28,Yukon,SLE1,suv,1
8426,28,Yukon,SLT,suv,1
8427,28,Yukon,SLT1,suv,1
8428,28,Yukon,SLT1 XFE,suv,1
8429,28,Yukon Hybrid,Base,suv,1
8430,28,Yukon Hybrid,Denali,suv,1
8431,28,Yukon XL,1500 SLE,suv,1
8432,28,Yukon XL,1500 SLT,suv,1
8433,28,Yukon XL,Denali,suv,1
8434,28,Yukon XL,SL 1500,suv,1
8435,28,Yukon XL,SLE,SUV,1
8436,28,Yukon XL,SLE,suv,1
8437,28,Yukon XL,SLE 1500,suv,1
8438,28,Yukon XL,SLT,suv,1
8439,28,Yukon XL,SLT 1500,suv,1
8440,28,Yukon XL,SLT1 1500,suv,1
8441,28,envoy,Base,suv,1
8442,29,V8 Vantage,Base,coupe,1
8443,29,V8 Vantage,Base,coupe,2
8444,29,V8 Vantage,N400 Roadster,convertible,1
8445,30,A3,1.8 TFSI Premium,sedan,1
8446,30,A3,1.8 TFSI Premium Plus,sedan,1
8447,30,A3,2.0 TDI Premium,wagon,1
8448,30,A3,2.0 TFSI Prestige quattro,sedan,1
8449,30,A3,2.0T,wagon,1
8450,30,A3,2.0T,wagon,2
8451,30,A3,2.0T PZEV,wagon,1
8452,30,A3,2.0T PZEV Premium,wagon,1
8453,30,A3,2.0T Premium,wagon,1
8454,30,A3,3.2 quattro,wagon,1
8455,30,A4,1.8T,convertible,1
8456,30,A4,1.8T,sedan,1
8457,30,A4,1.8T,sedan,2
8458,30,A4,1.8T Avant quattro,wagon,1
8459,30,A4,1.8T quattro,sedan,1
8460,30,A4,1.8T quattro,sedan,2
8461,30,A4,2.0T,convertible,1
8462,30,A4,2.0T,sedan,1
8463,30,A4,2.0T,sedan,2
8464,30,A4,2.0T Avant Premium quattro,wagon,1
8465,30,A4,2.0T Avant quattro,wagon,1
8466,30,A4,2.0T Premium,sedan,1
8467,30,A4,2.0T Premium Plus,sedan,1
8468,30,A4,2.0T Premium Plus quattro,sedan,1
8469,30,A4,2.0T Premium Plus quattro,sedan,2
8470,30,A4,2.0T Premium quattro,sedan,1
8471,30,A4,2.0T Premium quattro,sedan,2
8472,30,A4,2.0T Prestige quattro,sedan,1
8473,30,A4,2.0T quattro,convertible,1
8474,30,A4,2.0T quattro,sedan,1
8475,30,A4,2.0T quattro,sedan,2
8476,30,A4,2.8 quattro,sedan,1
8477,30,A4,2.8 quattro,sedan,2
8478,30,A4,3,convertible,1
8479,30,A4,3,sedan,1
8480,30,A4,3.0 Avant quattro,wagon,1
8481,30,A4,3.0 quattro,convertible,1
8482,30,A4,3.0 quattro,sedan,1
8483,30,A4,3.0 quattro,sedan,2
8484,30,A4,3.2 Avant quattro,wagon,1
8485,30,A4,3.2 Premium Plus quattro,sedan,1
8486,30,A4,3.2 quattro,sedan,1
8487,30,A5,2.0T Premium,convertible,1
8488,30,A5,2.0T Premium Plus quattro,convertible,1
8489,30,A5,2.0T Premium Plus quattro,coupe,1
8490,30,A5,2.0T Premium Plus quattro,coupe,2
8491,30,A5,2.0T Premium quattro,convertible,1
8492,30,A5,2.0T Premium quattro,coupe,1
8493,30,A5,2.0T Premium quattro,coupe,2
8494,30,A5,2.0T Prestige quattro,Coupe,2
8495,30,A5,3.2 Premium Plus quattro,coupe,1
8496,30,A5,quattro,coupe,1
8497,30,A5,quattro,coupe,2
8498,30,A6,2.0T Premium,sedan,1
8499,30,A6,2.0T Premium Plus,sedan,1
8500,30,A6,2.0T Premium Plus quattro,sedan,1
8501,30,A6,2.7T S-Line quattro,sedan,1
8502,30,A6,2.7T quattro,sedan,1
8503,30,A6,2.8,sedan,1
8504,30,A6,2.8 Avant quattro,wagon,1
8505,30,A6,2.8 quattro,sedan,1
8506,30,A6,3,sedan,1
8507,30,A6,3.0 quattro,sedan,1
8508,30,A6,3.0T Premium Plus quattro,sedan,1
8509,30,A6,3.0T Premium quattro,Sedan,2
8510,30,A6,3.0T Premium quattro,sedan,1
8511,30,A6,3.0T Prestige quattro,sedan,1
8512,30,A6,3.0T quattro,sedan,1
8513,30,A6,3.2,sedan,1
8514,30,A6,3.2 Avant quattro,wagon,1
8515,30,A6,3.2 Premium,sedan,1
8516,30,A6,3.2 quattro,sedan,1
8517,30,A6,4.2 quattro,sedan,1
8518,30,A6,TDI Premium Plus quattro,sedan,1
8519,30,A7,Premium Plus quattro,sedan,1
8520,30,A7,Premium quattro,sedan,1
8521,30,A7,Prestige quattro,sedan,1
8522,30,A7,TDI Prestige quattro,Sedan,1
8523,30,A8,4.2 quattro,sedan,1
8524,30,A8,L 4.0T quattro,sedan,1
8525,30,A8,L 4.2 quattro,sedan,1
8526,30,A8,L TDI quattro,sedan,1
8527,30,A8,L quattro,sedan,1
8528,30,A8,quattro,sedan,1
8529,30,Q5,2.0T Premium Plus quattro,suv,1
8530,30,Q5,2.0T Premium quattro,suv,1
8531,30,Q5,2.0T Prestige quattro,SUV,1
8532,30,Q5,3.0T Premium Plus quattro,suv,1
8533,30,Q5,3.0T Prestige quattro,SUV,1
8534,30,Q5,3.0T Prestige quattro,suv,1
8535,30,Q5,3.2 Premium Plus quattro,suv,1
8536,30,Q5,3.2 Premium quattro,suv,1
8537,30,Q5,TDI Premium Plus quattro,suv,1
8538,30,Q7,3.0T Premium Plus quattro,suv,1
8539,30,Q7,3.0T Premium quattro,suv,1
8540,30,Q7,3.0T S line Prestige quattro,suv,1
8541,30,Q7,3.6 Premium quattro,suv,1
8542,30,Q7,3.6 quattro,suv,1
8543,30,Q7,4.2 Premium quattro,suv,1
8544,30,Q7,4.2 Prestige quattro,suv,1
8545,30,Q7,4.2 quattro,suv,1
8546,30,Q7,TDI Premium Plus quattro,suv,1
8547,30,Q7,TDI Premium quattro,suv,1
8548,30,Q7,TDI Prestige quattro,suv,1
8549,30,R8,4.2 quattro,coupe,1
8550,30,R8,4.2 quattro Spyder,Convertible,1
8551,30,R8,5.2 quattro,coupe,1
8552,30,R8,5.2 quattro,coupe,2
8553,30,R8,5.2 quattro Spyder,convertible,1
8554,30,R8,quattro,coupe,1
8555,30,R8,quattro,coupe,2
8556,30,RS 4,quattro,sedan,2
8557,30,RS 5,quattro,convertible,1
8558,30,RS 5,quattro,coupe,1
8559,30,RS 6,quattro,sedan,1
8560,30,RS 7,Prestige quattro,sedan,1
8561,30,S4,Avant quattro,Wagon,2
8562,30,S4,Avant quattro,wagon,1
8563,30,S4,Premium Plus quattro,sedan,1
8564,30,S4,Premium Plus quattro,sedan,2
8565,30,S4,Prestige quattro,sedan,1
8566,30,S4,quattro,convertible,1
8567,30,S4,quattro,sedan,1
8568,30,S4,quattro,sedan,2
8569,30,S5,3.0T Premium Plus quattro,convertible,1
8570,30,S5,Premium Plus quattro,convertible,1
8571,30,S5,Premium Plus quattro,coupe,1
8572,30,S5,Premium Plus quattro,coupe,2
8573,30,S5,Prestige quattro,coupe,1
8574,30,S5,Prestige quattro,coupe,2
8575,30,S5,quattro,coupe,1
8576,30,S5,quattro,coupe,2
8577,30,S6,Prestige,sedan,1
8578,30,S6,quattro,sedan,1
8579,30,S7,Prestige quattro,sedan,1
8580,30,S7,quattro,sedan,1
8581,30,S8,quattro,sedan,1
8582,30,SQ5,3.0T Premium Plus quattro,suv,1
8583,30,TT,180hp,convertible,1
8584,30,TT,180hp,coupe,1
8585,30,TT,180hp,coupe,2
8586,30,TT,180hp quattro,coupe,2
8587,30,TT,2.0T,convertible,1
8588,30,TT,2.0T,hatchback,1
8589,30,TT,2.0T Premium Plus quattro,coupe,1
8590,30,TT,225hp quattro,convertible,1
8591,30,TT,225hp quattro,coupe,2
8592,30,TT,3.2 quattro,hatchback,1
8593,30,TT,Base,coupe,2
8594,30,TT RS,quattro,coupe,2
8595,30,TTS,2.0T quattro,hatchback,1
8596,30,allroad,Premium Plus quattro,wagon,1
8597,30,allroad,Premium quattro,wagon,1
8598,31,Continental Flying Spur,Base,sedan,1
8599,31,Continental Flying Spur Speed,Base,sedan,1
8600,31,Continental GT,Base,coupe,1
8601,31,Continental GT,V8,coupe,1
8602,31,Continental GTC,Base,convertible,1
8603,31,Continental GTC,V8,convertible,1
8604,32,Century,Base,sedan,1
8605,32,Century,Custom,sedan,1
8606,32,Century,Standard,sedan,1
8607,32,Enclave,Base,suv,1
8608,32,Enclave,CX,suv,1
8609,32,Enclave,CXL,suv,1
8610,32,Enclave,CXL1,suv,1
8611,32,Enclave,CXL2,suv,1
8612,32,Enclave,Convenience Group,suv,1
8613,32,Enclave,Leather Group,suv,1
8614,32,Enclave,Premium Group,suv,1
8615,32,Encore,Convenience,suv,1
8616,32,Encore,Leather,suv,1
8617,32,Encore,Premium,suv,1
8618,32,LaCrosse,Base,sedan,1
8619,32,LaCrosse,CX,sedan,1
8620,32,LaCrosse,CXL,sedan,1
8621,32,LaCrosse,CXS,sedan,1
8622,32,LaCrosse,Convenience Group,sedan,1
8623,32,LaCrosse,Leather Group,sedan,1
8624,32,LaCrosse,Premium I Group,sedan,1
8625,32,LaCrosse,Premium II Group,sedan,1
8626,32,LaCrosse,Premium III Group,sedan,1
8627,32,LaCrosse,Touring Group,sedan,1
8628,32,LeSabre,Custom,sedan,1
8629,32,LeSabre,Limited,sedan,1
8630,32,Lucerne,CX,sedan,1
8631,32,Lucerne,CXL,sedan,1
8632,32,Lucerne,CXL Premium,Sedan,1
8633,32,Lucerne,CXL Premium,sedan,1
8634,32,Lucerne,CXS,sedan,1
8635,32,Lucerne,Super,sedan,1
8636,32,Park Avenue,Base,sedan,1
8637,32,Rainier,CXL,suv,1
8638,32,Rainier,CXL Plus,suv,1
8639,32,Regal,Base,sedan,1
8640,32,Regal,CXL,sedan,1
8641,32,Regal,CXL Turbo,sedan,1
8642,32,Regal,GS,sedan,1
8643,32,Regal,GS,sedan,2
8644,32,Regal,LS,sedan,1
8645,32,Regal,Premium 1,sedan,1
8646,32,Regal,Premium 1 Turbo,sedan,1
8647,32,Regal,Premium 2,Sedan,1
8648,32,Regal,Premium 2,sedan,1
8649,32,Regal,Premium I,sedan,1
8650,32,Rendezvous,CX,suv,1
8651,32,Rendezvous,CXL,suv,1
8652,32,Terraza,CX,minivan,1
8653,32,Terraza,CXL,minivan,1
8654,32,Verano,Base,sedan,1
8655,32,Verano,Convenience Group,sedan,1
8656,32,Verano,Convenience Group 2,sedan,1
8657,32,Verano,Leather Group,sedan,1
8658,32,Verano,Premium Group,sedan,1
8659,34,500,Abarth,hatchback,2
8660,34,500,C Pop,convertible,1
8661,34,500,C Pop,convertible,2
8662,34,500,Lounge,hatchback,1
8663,34,500,Pop,hatchback,1
8664,34,500,Pop,hatchback,2
8665,34,500,Ribelle,Hatchback,1
8666,34,500,Sport,hatchback,1
8667,34,500,Sport,hatchback,2
8668,34,500,t Turbo,hatchback,2
8669,34,500L,Easy,wagon,1
8670,34,500L,Lounge,wagon,1
8671,34,500L,Pop,wagon,1
8672,34,500L,Pop,wagon,2
8673,34,500L,Trekking,wagon,1
8674,34,500L,Trekking,wagon,2
8675,35,360,Spider,Convertible,2
8676,35,458 Italia,Base,coupe,1
8677,35,California,Base,convertible,1
8678,35,F430,Spider,convertible,1
8679,36,Karma,Eco-Sport,sedan,1
8680,37,Metro,LSi,Sedan,1
8681,37,Prizm,Base,sedan,2
8682,38,H1,Wagon,SUV,1
8683,38,H2,Base,suv,1
8684,38,H2 SUT,Base,crew cab,1
8685,38,H3,Alpha,suv,1
8686,38,H3,Base,suv,1
8687,38,H3,Base,suv,2
8688,39,Axiom,S,suv,1
8689,39,Rodeo,LS,suv,1
8690,39,Rodeo,LS,suv,2
8691,39,Rodeo,LSE,suv,1
8692,39,Rodeo,S,suv,1
8693,39,Trooper,Limited,suv,1
8694,39,Trooper,S,suv,1
8695,39,i-Series,i-290 S,extended cab,2
8696,40,Cherokee,Latitude,suv,1
8697,40,Cherokee,Limited,suv,1
8698,40,Cherokee,Sport,suv,1
8699,40,Cherokee,Sport,suv,2
8700,40,Cherokee,Trailhawk,suv,1
8701,40,Commander,Base,suv,1
8702,40,Commander,Limited,suv,1
8703,40,Commander,Sport,suv,1
8704,40,Compass,Altitude Edition,suv,1
8705,40,Compass,Base,suv,1
8706,40,Compass,Base,suv,2
8707,40,Compass,Latitude,suv,1
8708,40,Compass,Limited,suv,1
8709,40,Compass,Limited,suv,2
8710,40,Compass,Sport,suv,1
8711,40,Compass,Sport,suv,2
8712,40,Grand Cherokee,Altitude,suv,1
8713,40,Grand Cherokee,Laredo,suv,1
8714,40,Grand Cherokee,Limited,suv,1
8715,40,Grand Cherokee,Overland,suv,1
8716,40,Grand Cherokee,SRT,suv,1
8717,40,Grand Cherokee,SRT-8,suv,1
8718,40,Grand Cherokee,SRT8,suv,1
8719,40,Grand Cherokee,Summit,suv,1
8720,40,Grand Cherokee SRT,Base,SUV,1
8721,40,Liberty,Limited,suv,1
8722,40,Liberty,Limited Edition,suv,1
8723,40,Liberty,Limited Jet,suv,1
8724,40,Liberty,Renegade,suv,1
8725,40,Liberty,Renegade,suv,2
8726,40,Liberty,Sport,suv,1
8727,40,Liberty,Sport,suv,2
8728,40,Patriot,High Altitude Edition,suv,1
